AUD,BHD,BWP,BRL,BND,BGN,CAD,CLP,CNY,COP,HRK,CZK,DKK,Euro,HKD,HUF,ISK,INR,IDR,IRR,ILS,JPY,KZT,KRW,KWD,LYD,MYR,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PHP,PLN,QAR,RON,RUB,SAR,SGD,ZAR,LKR,SEK,CHF,TWD,THB,TTD,TRY,AED,GBP,VES,date
1.415866,0.376,12.112273,4.972782,1.383232,1.854525,1.285948,851.595081,6.608504,3951.949428,7.173031,23.322232,7.05335,0.948204,7.846981,358.694797,130.701258,76.507022,14482.36373,42025.26155,3.34592,129.832469,443.087797,1263.064711,0.306553,4.782012,4.354898,43.649585,20.42526,122.468616,1.548006,9.382811,0.3845,185.796435,52.332176,4.430627,3.64,4.692723,73.350633,3.75,1.383232,15.816756,349.564948,9.821144,0.973487,29.487868,34.274357,6.824088,14.843078,3.6725,0.795184,,01-05-2022
1.417017,0.376,12.116354,5.028961,1.385838,1.859512,1.288332,862.912629,6.607407,4000.528727,7.186513,23.503538,7.072852,0.950754,7.847905,363.738194,130.259189,76.495565,14516.62543,42227.78232,3.360147,130.211173,443.479606,1269.084094,0.306627,4.78802,4.353656,42.750555,20.424931,122.450276,1.554776,9.443674,0.3845,185.630006,52.542887,4.467652,3.64,4.703338,70.921213,3.75,1.385838,16.036018,354.266989,9.894047,0.977239,29.53139,34.463836,6.800147,14.888749,3.6725,0.798714,,02-05-2022
1.408373,0.376,12.122347,5.001442,1.383761,1.85691,1.283742,858.226197,6.61044,4019.95711,7.173958,23.410414,7.063894,0.949423,7.847872,361.682434,130.801715,76.502365,14463.24605,42393.30996,3.350844,130.069124,440.903419,1260.360666,0.306746,4.769556,4.35407,42.699256,20.343261,122.46116,1.55261,9.391102,0.3845,185.599362,52.507,4.452777,3.64,4.697068,68.134333,3.75,1.383761,15.816998,354.30088,9.852943,0.97839,29.489273,34.342003,6.776164,14.819358,3.6725,0.799151,,03-05-2022
1.399872,0.376,12.107523,4.998199,1.381647,1.855728,1.28202,859.42971,6.608343,4053.181911,7.163401,23.395063,7.059932,0.948819,7.848584,359.260873,130.771399,76.246421,14458.48197,42432.50097,3.387947,129.974909,437.978463,1264.429651,0.306796,4.797432,4.354468,43.028328,20.230612,122.051458,1.551348,9.406575,0.3845,185.642588,52.427265,4.43761,3.64,4.693396,66.088505,3.75,1.381647,15.79608,352.42752,9.862025,0.983133,29.550629,34.3138,6.790876,14.794053,3.6725,0.800851,,04-05-2022
1.409435,0.376,12.032079,5.04918,1.386829,1.861143,1.284466,865.73434,6.656185,4095.297827,7.173874,23.364542,7.079746,0.951587,7.849511,362.018449,130.936284,76.566586,14475.5112,42116.23192,3.419713,130.404883,427.314916,1272.507491,0.307013,4.788054,4.349746,43.078707,20.298842,122.563963,1.560632,9.512799,0.3845,185.643444,52.552313,4.464478,3.64,4.709162,65.888989,3.75,1.386829,16.045798,366.733286,9.963585,0.987483,29.708261,34.395781,6.791294,14.875888,3.6725,0.810829,,05-05-2022
1.410017,0.376,12.132482,5.05937,1.384451,1.84983,1.289014,857.14586,6.666632,4047.001252,7.124134,23.683169,7.035884,0.945803,7.849252,361.487715,131.371539,76.93821,14477.93527,42464.20218,3.399633,130.356447,439.237768,1268.584123,0.307092,4.788374,4.369999,43.278539,20.105236,123.15884,1.555866,9.458027,0.3845,186.290223,52.418767,4.447547,3.64,4.679683,68.313252,3.75,1.384451,15.991307,359.997729,9.922814,0.985564,29.667067,34.309058,6.791638,14.952236,3.6725,0.809912,,06-05-2022
1.412511,0.376,12.170367,5.0793,1.385512,1.853872,1.290931,858.932533,6.666522,4050.553828,7.138335,23.721009,7.052957,0.94787,7.849872,362.095593,131.651789,76.966969,14484.93027,42092.05267,3.402814,130.570729,439.14793,1270.610635,0.307066,4.784018,4.37046,43.549252,20.168457,123.204875,1.560105,9.479855,0.3845,185.697423,52.431144,4.46718,3.64,4.692159,68.334245,3.75,1.385512,16.017243,359.999262,9.949053,0.989033,29.710516,34.337285,6.795865,14.942874,3.6725,0.810537,,07-05-2022
1.413654,0.376,12.170367,5.079246,1.385405,1.852161,1.288824,859.014811,6.666583,4051.683323,7.137008,23.724882,7.053195,0.946995,7.849855,362.147757,131.649445,76.957743,14485.71003,42025.55822,3.403107,130.533999,439.134061,1270.729877,0.307098,4.782071,4.370554,43.599699,20.18417,123.190107,1.560484,9.470015,0.3845,185.573125,52.436419,4.470316,3.64,4.689811,68.250033,3.75,1.385405,16.014986,359.999262,9.950868,0.989093,29.698971,34.337778,6.796324,14.952042,3.6725,0.810496,,08-05-2022
1.430709,0.376,12.135168,5.120663,1.390182,1.852418,1.296582,867.803873,6.728284,4089.628531,7.135457,23.678866,7.045154,0.947126,7.84995,360.976224,131.958925,77.43468,14516.40355,42203.31308,3.436336,130.383971,439.670404,1276.415408,0.306934,4.800583,4.384063,42.784422,20.303021,123.953564,1.575542,9.653589,0.3845,188.000391,52.635125,4.444942,3.64,4.68504,70.134246,3.75,1.390182,16.16107,365.036092,10.085156,0.992692,29.807472,34.564145,6.794882,15.08095,3.6725,0.81056,,09-05-2022
1.444199,0.376,12.225902,5.152768,1.390899,1.857308,1.303271,869.9694,6.733902,4091.131269,7.158347,23.760592,7.063944,0.949627,7.850179,360.458683,132.286963,77.327933,14534.17387,42296.18231,3.461975,130.240382,438.928765,1277.378812,0.30682,4.798912,4.382509,43.226693,20.409467,123.782689,1.591137,9.727935,0.3845,189.403423,52.396829,4.443301,3.64,4.697308,69.499307,3.75,1.390899,16.17708,365.020863,10.070991,0.994805,29.722685,34.625592,6.791411,15.246006,3.6725,0.812031,,10-05-2022
1.430571,0.376,12.20239,5.107165,1.387363,1.856621,1.294831,859.625317,6.721326,4081.904336,7.154652,24.005189,7.060881,0.949275,7.849833,359.95726,132.220298,77.269601,14512.09508,42234.11383,3.434051,130.21901,440.588626,1273.536797,0.306918,4.799227,4.379233,43.135088,20.264302,123.689314,1.578285,9.690531,0.3845,190.648153,52.055723,4.431592,3.64,4.696461,66.969283,3.75,1.387363,16.059986,365.03101,10.016935,0.991083,29.720253,34.599002,6.7956,15.326715,3.6725,0.811952,,11-05-2022
1.459573,0.376,12.256024,5.133124,1.396696,1.883357,1.305751,867.793143,6.787828,4105.822157,7.243121,24.029928,7.165481,0.962945,7.84982,369.253323,134.271311,77.409832,14633.98784,42302.78359,3.446819,128.110368,433.692443,1289.12544,0.306685,4.801179,4.393518,43.408159,20.310694,123.913789,1.60317,9.884984,0.3845,191.743739,52.39857,4.490763,3.64,4.764886,65.22847,3.75,1.396696,16.137348,365.874267,10.140497,1.000079,29.860706,34.701159,6.79824,15.41663,3.6725,0.819538,,12-05-2022
1.445198,0.376,12.243861,5.076826,1.393202,1.87866,1.292934,860.438947,6.788954,4113.346758,7.226859,23.787627,7.147905,0.960544,7.850012,370.489619,134.015104,77.433743,14637.87747,42071.17634,3.406858,129.240149,431.733475,1281.659994,0.307172,4.808749,4.397806,43.077775,20.125581,123.952064,1.5971,9.78116,0.3845,192.818433,52.358085,4.509941,3.64,4.750174,64.403699,3.75,1.393202,16.159552,360.061021,10.058646,1.001472,29.807828,34.730082,6.796044,15.488533,3.6725,0.816752,,13-05-2022
1.441304,0.376,12.257168,5.052707,1.392072,1.878406,1.291254,859.484522,6.788805,4105.121568,7.226781,23.785209,7.14716,0.960414,7.849999,370.462301,134.207499,77.454649,14617.48736,42053.1375,3.406099,129.216454,431.790502,1283.508424,0.307551,4.805797,4.39532,42.996254,20.104993,123.98553,1.592111,9.738439,0.3845,192.673464,52.455271,4.496875,3.64,4.748489,64.828477,3.75,1.392072,16.166237,360.25102,10.047945,1.001843,29.830748,34.746212,6.811698,15.476469,3.6725,0.815461,,14-05-2022
1.439769,0.376,12.257168,5.059272,1.391253,1.877348,1.290863,859.219922,6.788449,4104.432376,7.226428,23.782402,7.14843,0.959873,7.85027,370.395759,134.243743,77.494048,14624.33916,42025.62008,3.405994,129.150891,431.788893,1278.821647,0.307598,4.804962,4.397915,43.350039,20.104379,124.048597,1.595244,9.71166,0.3845,191.53556,52.387976,4.495731,3.64,4.749088,64.750032,3.75,1.391253,16.158775,360.239817,10.033958,1.001638,29.830175,34.754236,6.812472,15.47682,3.6725,0.815385,,15-05-2022
1.440312,0.376,12.274249,5.064442,1.394019,1.87723,1.288102,858.685111,6.783402,4073.096383,7.220378,23.75104,7.142499,0.959813,7.850055,375.033127,132.553481,77.845377,14678.54261,42086.73552,3.389832,129.117273,432.83507,1282.369968,0.307076,4.819713,4.398002,43.272943,20.059506,124.610987,1.591389,9.808657,0.3845,194.479896,52.517484,4.474986,3.64,4.748525,64.537069,3.75,1.394019,16.195269,359.262168,10.071682,1.002825,29.785824,34.712856,6.802816,15.551481,3.6725,0.81502,,16-05-2022
1.425958,0.376,12.220287,4.955466,1.385292,1.856744,1.283768,849.781725,6.738322,4043.064781,7.147055,23.465297,7.064123,0.949338,7.849804,366.711279,131.492204,77.485387,14650.84089,42316.44723,3.349947,129.30255,434.257787,1268.31557,0.30678,4.822278,4.389346,42.669084,19.974297,124.034734,1.574135,9.671432,0.3845,193.931451,52.393074,4.416627,3.64,4.697106,65.378703,3.75,1.385292,15.929336,360.000245,9.927919,0.992729,29.682209,34.55359,6.785788,15.835069,3.6725,0.801753,,17-05-2022
1.428458,0.376,12.215826,4.969122,1.387234,1.86283,1.284017,848.61631,6.75366,4056.193216,7.175779,23.488191,7.087631,0.95245,7.84833,365.011195,132.618622,77.724069,14711.07222,42245.62309,3.366071,128.20019,433.150151,1270.859092,0.306727,4.817202,4.395363,43.241115,19.986282,124.416804,1.578658,9.796346,0.3845,196.619565,52.378362,4.42355,3.64,4.711889,64.231524,3.75,1.387234,15.977668,360.012638,10.001444,0.989864,29.753559,34.596379,6.788112,15.949714,3.6725,0.806521,,18-05-2022
1.417117,0.376,12.21312,4.904099,1.379443,1.84777,1.282183,841.75969,6.711451,4048.274259,7.122283,23.336918,7.031256,0.94475,7.847394,363.351079,131.90766,77.469339,14637.8274,42234.11126,3.373946,127.598362,429.201469,1266.126441,0.306434,4.797291,4.404568,43.352642,19.927102,124.009045,1.562543,9.700289,0.3845,200.361305,52.208748,4.397108,3.64,4.674258,62.214784,3.75,1.379443,15.844833,359.899767,9.911411,0.973055,29.679216,34.403468,6.796968,15.870566,3.6725,0.799684,,19-05-2022
1.422098,0.376,12.189793,4.863141,1.38027,1.851688,1.283462,832.843713,6.693059,3994.936398,7.132437,23.336364,7.044695,0.946753,7.848527,363.936257,131.376906,77.809947,14668.44191,42250.56962,3.359355,127.847039,427.764714,1272.655117,0.306293,4.80848,4.389319,43.176615,19.865882,124.554272,1.56555,9.753807,0.3845,200.060073,52.269302,4.381507,3.64,4.684327,61.908772,3.75,1.38027,15.861555,360.467433,9.949064,0.974807,29.715905,34.401351,6.792204,15.908992,3.6725,0.800412,,20-05-2022
1.421086,0.376,12.211216,4.880145,1.380085,1.851785,1.282738,836.558465,6.69282,3967.066885,7.128487,23.31275,7.045152,0.946802,7.847713,363.937287,131.490125,77.870906,14662.38983,42038.46464,3.361048,127.897219,427.825778,1274.225279,0.306827,4.801989,4.38971,43.437511,19.861514,124.651853,1.561232,9.744212,0.3845,199.981024,52.223687,4.381034,3.64,4.685781,62.00004,3.75,1.380085,15.82264,360.814453,9.942884,0.974656,29.762258,34.413241,6.795333,15.897098,3.6725,0.800534,,21-05-2022
1.420351,0.376,12.211216,4.880544,1.379632,1.852444,1.283428,836.622208,6.692592,3965.950436,7.128157,23.317907,7.045521,0.94714,7.847554,364.022284,131.493854,77.844945,14665.72663,42025.42331,3.360123,127.836035,427.56283,1273.966584,0.306851,4.801035,4.389687,43.449931,19.857907,124.610295,1.563432,9.74383,0.3845,199.968152,52.22163,4.382917,3.64,4.687081,62.000077,3.75,1.379632,15.822165,360.814453,9.940821,0.975035,29.751754,34.413273,6.795396,15.909181,3.6725,0.800516,,22-05-2022
1.408211,0.376,12.210219,4.792578,1.37391,1.832807,1.278216,829.878702,6.650329,3935.365354,7.055307,23.077561,6.972644,0.937099,7.849912,358.334969,130.551422,77.510957,14626.2167,42152.52343,3.339022,127.810233,420.780185,1260.571675,0.306303,4.802781,4.389661,43.435081,19.823505,124.075664,1.547094,9.609802,0.3845,201.030432,52.242171,4.321122,3.64,4.635216,58.650803,3.75,1.37391,15.728638,359.506632,9.829136,0.96646,29.571804,34.146368,6.787832,15.783788,3.6725,0.795463,,23-05-2022
1.412362,0.376,12.209027,4.829372,1.37155,1.820718,1.284426,835.184468,6.653437,3971.187207,7.010039,22.936588,6.92578,0.930919,7.849029,356.478719,129.309113,77.522025,14640.01194,42378.10317,3.35745,126.564492,416.711428,1262.97091,0.305809,4.7821,4.396316,43.539869,19.880076,124.093381,1.552302,9.571848,0.3845,201.094646,52.327343,4.284925,3.64,4.601429,57.061199,3.75,1.37155,15.654966,359.491461,9.772818,0.959623,29.603807,34.08033,6.78872,16.074912,3.6725,0.797508,,24-05-2022
1.415014,0.376,12.205598,4.849143,1.376817,1.834685,1.283754,836.13162,6.69315,3947.86207,7.066949,23.162284,6.978433,0.938059,7.849635,363.647581,129.55374,77.587451,14621.54983,42151.75176,3.34569,127.328793,415.83812,1269.272999,0.305987,4.76831,4.394381,43.23107,19.83809,124.198112,1.548037,9.624242,0.3845,200.57269,52.36735,4.325543,3.64,4.634602,60.243346,3.75,1.376817,15.734299,361.947968,9.88515,0.963474,29.549886,34.336878,6.782716,16.389227,3.6725,0.797403,,25-05-2022
1.41283,0.376,12.21125,4.782847,1.374048,1.823649,1.278851,828.774097,6.738528,3931.385626,7.025471,23.04659,6.936972,0.932417,7.849904,366.202837,128.786418,77.676924,14606.48842,42087.81523,3.348173,127.233851,423.540563,1262.949778,0.305876,4.769428,4.397909,43.084936,19.796929,124.341337,1.547464,9.565006,0.3845,202.614923,52.327889,4.291819,3.64,4.607896,63.655413,3.75,1.374048,15.764675,362.231491,9.874504,0.959646,29.428198,34.238804,6.783821,16.338813,3.6725,0.794675,,26-05-2022
1.398122,0.376,12.186906,4.729022,1.369347,1.826889,1.274101,821.912994,6.699092,3910.219204,7.039533,23.068418,6.948057,0.934073,7.849528,367.941101,128.652515,77.601906,14550.29449,42313.9869,3.3465,127.143643,435.001567,1250.231734,0.305966,4.777759,4.379385,43.322565,19.582252,124.221251,1.530738,9.49292,0.3845,200.09485,52.201479,4.26609,3.64,4.617463,66.888734,3.75,1.369347,15.598969,361.686954,9.838022,0.9578,29.287841,34.111255,6.775969,16.203067,3.6725,0.793023,,27-05-2022
1.396047,0.376,12.027059,4.736916,1.371449,1.821864,1.272291,826.4811,6.698529,3927.24313,7.020372,23.001086,6.932443,0.931504,7.84923,367.154953,128.537167,77.599877,14574.94512,42041.47473,3.347662,127.123207,433.964485,1256.402183,0.30666,4.767132,4.378942,43.371626,19.581084,124.218003,1.530116,9.46458,0.3845,202.401886,52.329164,4.258693,3.64,4.604954,66.499139,3.75,1.371449,15.593467,359.718259,9.797081,0.957558,29.352358,34.164205,6.760667,16.236646,3.6725,0.791681,,28-05-2022
1.396599,0.376,12.027059,4.736393,1.374291,1.822049,1.27305,826.472793,6.698471,3927.441891,7.02011,23.005265,6.929336,0.931599,7.849111,367.207079,128.543851,77.645206,14568.901,42025.34888,3.346286,127.191769,434.792529,1256.770439,0.3067,4.764218,4.378661,43.374783,19.581169,124.290563,1.53056,9.463102,0.3845,202.397692,52.329341,4.259016,3.64,4.604924,66.498981,3.75,1.374291,15.595688,359.726841,9.779248,0.957336,29.340945,34.164837,6.759891,16.23935,3.6725,0.791765,,29-05-2022
1.389435,0.376,11.954622,4.738422,1.366635,1.81478,1.26592,826.1725,6.660645,3907.856839,7.012234,22.939893,6.902701,0.927882,7.848527,365.857763,126.844891,77.558124,14557.87692,42432.49124,3.339185,127.539124,423.868423,1236.362265,0.305809,4.756369,4.366555,43.570663,19.497269,124.151167,1.524695,9.397339,0.3845,198.721519,52.359906,4.255907,3.64,4.588325,64.075858,3.75,1.366635,15.48353,361.998862,9.748317,0.957488,28.975986,34.10423,6.769669,16.39147,3.6725,0.790133,,30-05-2022
1.391745,0.376,11.998897,4.730222,1.369651,1.822502,1.264243,822.178539,6.671334,3777.75077,7.027899,23.023155,6.932724,0.931831,7.846925,369.430923,127.009208,77.632713,14547.54731,42422.15727,3.325691,128.542882,425.341668,1240.741114,0.306142,4.779268,4.378759,43.07059,19.688955,124.270565,1.534189,9.360482,0.3845,198.27868,52.502779,4.269158,3.64,4.60556,62.926723,3.75,1.369651,15.608222,360.006677,9.761766,0.95707,28.998493,34.276396,6.774677,16.390919,3.6725,0.792142,,31-05-2022
1.396307,0.376,11.990513,4.803539,1.375392,1.837778,1.267113,825.173143,6.686815,3794.414508,7.080629,23.250264,6.990678,0.939641,7.847988,372.518248,128.647511,77.607686,14565.7935,42139.53868,3.344435,130.095236,428.6671,1246.865804,0.306146,4.759599,4.383178,43.381448,19.756478,124.230504,1.545924,9.486422,0.3845,197.663627,52.497432,4.315443,3.64,4.644941,64.347154,3.75,1.375392,15.628909,359.568417,9.859537,0.964557,29.249897,34.34701,6.775039,16.423629,3.6725,0.802068,,01-06-2022
1.378821,0.376,12.002544,4.780579,1.371585,1.822037,1.258775,814.586123,6.660144,3780.05905,7.01715,22.984519,6.929712,0.931593,7.845236,367.456756,127.74913,77.413636,14402.38862,42434.35777,3.329967,129.829924,435.02929,1241.74606,0.306091,4.771239,4.391136,43.586291,19.550094,123.919877,1.526531,9.390323,0.3845,197.473678,52.786512,4.260534,3.64,4.604166,64.230589,3.75,1.371585,15.485285,359.538213,9.724605,0.959309,29.219726,34.25952,6.776351,16.50038,3.6725,0.796258,,02-06-2022
1.387106,0.376,11.975877,4.798235,1.376406,1.825633,1.258282,817.227365,6.661169,3768.718187,7.018168,23.034706,6.943457,0.933431,7.846175,366.298363,129.004594,77.676132,14445.92056,42145.33785,3.338405,130.959591,434.258964,1251.468116,0.306394,4.776785,4.390615,43.21575,19.603991,124.340068,1.536822,9.45088,0.3845,197.663212,52.955919,4.286903,3.64,4.614096,64.014393,3.75,1.376406,15.562773,358.747392,9.770716,0.963696,29.36782,34.373785,6.78264,16.512419,3.6725,0.800309,,03-06-2022
1.387586,0.376,11.996054,4.777319,1.37519,1.824634,1.259481,811.816755,6.660207,3767.530894,7.014596,23.007632,6.938505,0.932921,7.845143,365.572935,128.528999,77.635326,14437.77121,42029.47853,3.337757,130.860441,434.086165,1251.277861,0.307096,4.769677,4.38965,43.497644,19.55313,124.274748,1.533969,9.435672,0.3845,197.745431,52.930372,4.279283,3.64,4.611645,61.357433,3.75,1.37519,15.551112,360.333982,9.668981,0.962164,29.410928,34.327107,6.7971,16.414428,3.6725,0.800587,,04-06-2022
1.386177,0.376,11.996054,4.777224,1.374047,1.824525,1.260451,811.761899,6.660059,3767.080628,7.014518,23.006348,6.938602,0.932865,7.845395,365.530737,128.526837,77.629922,14434.21985,42025.33503,3.337421,131.079017,434.074787,1251.263568,0.307099,4.768418,4.389624,43.499635,19.560311,124.266098,1.523048,9.436425,0.3845,197.692063,52.930291,4.276116,3.64,4.611732,63.358346,3.75,1.374047,15.594863,360.321833,9.545583,0.961777,29.410745,34.327031,6.797186,16.418899,3.6725,0.800671,,05-06-2022
1.387772,0.376,11.952464,4.80041,1.37584,1.828424,1.25705,820.246694,6.653223,3793.375878,7.031376,23.114255,6.954576,0.934859,7.845314,362.651705,129.288129,77.812498,14431.79094,42193.20014,3.3207,131.565318,432.298207,1253.027426,0.306216,4.773104,4.391391,43.791934,19.595947,124.558357,1.539074,9.412408,0.3845,200.129435,52.868601,4.287862,3.64,4.620528,60.729882,3.75,1.37584,15.414641,363.181707,9.781424,0.968897,29.381147,34.376335,6.783324,16.599519,3.6725,0.797301,,06-06-2022
1.386953,0.376,11.969902,4.884996,1.374593,1.828493,1.254941,830.538786,6.667533,3786.148394,7.036305,23.139616,6.954603,0.934894,7.846295,363.24982,129.810294,77.669702,14462.45779,42210.2837,3.345441,132.540221,431.073377,1255.68384,0.306351,4.771578,4.395201,43.966926,19.602831,124.329776,1.544706,9.476352,0.3845,201.913278,52.853193,4.284246,3.64,4.620827,62.044683,3.75,1.374593,15.361768,359.669711,9.795774,0.973184,29.503273,34.44813,6.781065,16.778335,3.6725,0.794158,,07-06-2022
1.38535,0.376,11.963401,4.87501,1.374746,1.821084,1.252304,823.033391,6.683539,3777.792835,7.003863,22.981432,6.926472,0.931105,7.847661,368.076417,129.399443,77.641048,14490.49482,42294.54353,3.327251,134.027237,434.267773,1255.554751,0.30653,4.776023,4.393897,44.487155,19.568551,124.283908,1.545618,9.430778,0.3845,200.526651,52.975374,4.270812,3.64,4.603166,60.730033,3.75,1.374746,15.269753,359.359532,9.778965,0.975029,29.498017,34.499456,6.783023,17.141616,3.6725,0.796423,,08-06-2022
1.404304,0.376,11.938244,4.890553,1.380526,1.835265,1.26507,828.194135,6.693008,3839.228171,7.057748,23.170586,6.980234,0.938356,7.849241,371.417012,129.214991,77.854263,14591.51827,42419.77553,3.355276,134.049498,436.349027,1260.988326,0.306408,4.770364,4.3938,43.9611,19.617528,124.625211,1.561111,9.555032,0.3845,200.497055,52.969339,4.315295,3.64,4.638843,58.79765,3.75,1.380526,15.407115,360.00727,9.87728,0.977528,29.584256,34.548213,6.788554,17.25542,3.6725,0.79899,,09-06-2022
1.418257,0.376,11.990976,4.99509,1.387156,1.859123,1.278566,839.743094,6.709323,3902.159078,7.14849,23.485879,7.070728,0.950554,7.849476,378.224347,131.844644,78.099305,14629.38268,42209.55785,3.395484,134.202131,436.357954,1283.069741,0.306821,4.779613,4.401047,44.062433,19.919093,125.017462,1.572015,9.680441,0.3845,202.244626,53.087262,4.388259,3.64,4.698438,58.475787,3.75,1.387156,15.833484,360.018924,10.018516,0.988792,29.659469,34.754053,6.796391,17.087732,3.6725,0.811195,,10-06-2022
1.414167,0.376,12.165291,4.982173,1.387915,1.85939,1.278161,844.657281,6.708824,3934.993015,7.149304,23.492567,7.071886,0.950691,7.849693,378.363352,131.829806,78.132597,14575.64621,42034.23525,3.396879,134.456766,436.061891,1279.998568,0.307495,4.78266,4.40286,44.423123,19.914867,125.070754,1.572159,9.710473,0.3845,201.909279,53.071843,4.380058,3.64,4.699614,55.363544,3.75,1.387915,15.855196,361.034211,9.989273,0.98742,29.689945,34.723848,6.830652,17.142577,3.6725,0.811997,,11-06-2022
1.416901,0.376,12.165291,4.985963,1.387882,1.858845,1.278228,844.619432,6.708636,3935.937049,7.149012,23.483922,7.071414,0.950412,7.84962,378.308814,131.824855,78.138564,14578.90678,42003.7851,3.378938,134.406157,436.105586,1279.873867,0.307549,4.772459,4.402783,44.449515,19.960684,125.080306,1.569818,9.713701,0.3845,201.899014,53.076765,4.378079,3.64,4.700322,58.250728,3.75,1.387882,15.850341,361.034211,9.967821,0.987845,29.689248,34.72345,6.830645,17.086843,3.6725,0.811919,,12-06-2022
1.440344,0.376,12.053843,5.101115,1.391844,1.874716,1.285566,861.999716,6.753945,4023.056366,7.209899,23.709102,7.131824,0.958527,7.850185,384.804973,132.44301,78.117571,14741.12411,42290.10152,3.459428,134.14621,437.200609,1292.790223,0.307229,4.8235,4.405492,44.156306,20.417576,125.046701,1.594189,9.893019,0.3845,204.089228,53.335984,4.460051,3.64,4.738167,57.507804,3.75,1.391844,16.074837,360.278692,10.17604,0.996813,29.759392,34.94169,6.803504,17.271317,3.6725,0.821696,,13-06-2022
1.448087,0.376,12.033922,5.132295,1.392591,1.876659,1.2928,869.159932,6.74046,3984.390782,7.222267,23.757992,7.138347,0.95952,7.850291,383.308262,132.343836,78.029756,14731.9926,42042.22818,3.470238,134.805797,437.052395,1291.077379,0.307597,4.817939,4.422254,44.359997,20.632613,124.906132,1.603073,9.98546,0.3845,206.373627,53.283517,4.468115,3.64,4.74653,58.344669,3.75,1.392591,16.051722,359.270842,10.195975,1.001227,29.691796,35.043197,6.800581,17.28627,3.6725,0.830608,,14-06-2022
1.439644,0.376,12.134404,5.114929,1.392867,1.882702,1.296963,862.506367,6.713994,3918.381729,7.243036,23.813806,7.15696,0.96261,7.849888,382.442428,132.373239,78.13965,14770.45095,42035.33856,3.45028,134.487309,439.426571,1291.448241,0.307461,4.828482,4.414504,44.456169,20.661789,125.082045,1.602054,10.026451,0.3845,206.987213,53.317568,4.500556,3.64,4.757544,57.50207,3.75,1.392867,16.026605,360.009472,10.254168,1.002235,29.733224,34.970107,6.807382,17.277513,3.6725,0.82927,,15-06-2022
1.429663,0.376,12.134413,5.054392,1.384411,1.858611,1.292714,869.161263,6.703414,3907.635843,7.149696,23.508158,7.068208,0.950293,7.849872,379.507085,130.849407,78.013042,14847.44466,42183.04322,3.458373,131.713065,444.659597,1292.905092,0.306518,4.834833,4.402593,44.565551,20.557893,124.879378,1.578308,9.998485,0.3845,208.876605,53.508641,4.492245,3.64,4.699473,57.521433,3.75,1.384411,16.030161,362.000901,10.180789,0.966545,29.773034,35.09209,6.801893,17.318414,3.6725,0.810552,,16-06-2022
1.445457,0.376,12.205869,5.138507,1.390019,1.867756,1.305108,874.839299,6.716743,3904.570657,7.180021,23.631846,7.104256,0.954968,7.849547,382.177449,131.510651,78.024792,14844.48845,42224.07262,3.465635,135.166792,446.319095,1294.451228,0.307117,4.825743,4.40162,44.95431,20.436925,124.898186,1.59003,10.024149,0.3845,208.970068,53.740091,4.477984,3.64,4.721839,56.800238,3.75,1.390019,16.034122,361.977906,10.203187,0.971742,29.783611,35.266247,6.79429,17.326578,3.6725,0.819643,,17-06-2022
1.439606,0.376,12.229722,5.15395,1.390943,1.863499,1.303159,876.728474,6.712263,3899.665884,7.157696,23.556568,7.088102,0.952792,7.849948,380.930577,131.19776,77.949557,14830.36819,42016.84793,3.461095,134.988133,445.779569,1291.798693,0.307766,4.825719,4.40281,45.287909,20.37686,124.777754,1.583878,9.999973,0.3845,206.622081,53.770222,4.454111,3.64,4.709128,56.500176,3.75,1.390943,16.007138,359.519103,10.18641,0.970533,29.748621,35.224576,6.815436,17.32892,3.6725,0.817878,,18-06-2022
1.437514,0.376,12.229722,5.15399,1.391022,1.866943,1.306503,876.651519,6.71155,3899.002253,7.157198,23.557009,7.087821,0.954553,7.849908,380.917088,131.199209,77.948794,14830.10104,42000.49372,3.460947,135.223574,446.04868,1291.880317,0.30779,4.823807,4.402953,45.299392,20.474194,124.776531,1.5839,9.996534,0.3845,206.536357,53.768701,4.452982,3.64,4.709008,56.500102,3.75,1.391022,16.003729,359.519103,10.175549,0.970848,29.748768,35.224478,6.815769,17.325626,3.6725,0.817953,,19-06-2022
1.432836,0.376,12.240761,5.148253,1.387524,1.855985,1.298229,883.003397,6.69173,3899.654706,7.133138,23.437865,7.059153,0.94895,7.850096,376.828262,130.674759,77.919557,14822.59225,42218.3719,3.44657,135.005843,446.321443,1291.728753,0.306967,4.831345,4.40163,44.951698,20.238613,124.729731,1.575818,9.879865,0.3845,209.833425,54.112244,4.414143,3.64,4.69258,55.570691,3.75,1.387524,16.029285,359.057702,10.101116,0.965858,29.720215,35.342488,6.793383,17.332998,3.6725,0.816361,,20-06-2022
1.43403,0.376,12.228152,5.134289,1.385,1.854008,1.292808,879.467676,6.689734,3945.612807,7.128422,23.401613,7.051449,0.947939,7.849759,374.043002,131.398116,78.095601,14826.75387,42179.0217,3.44837,136.259442,449.841232,1291.542386,0.307152,4.8184,4.397869,44.611815,20.195098,125.011533,1.576026,9.830532,0.3845,212.136599,54.241521,4.396475,3.64,4.688734,53.700233,3.75,1.385,15.871027,360.140571,10.084238,0.966064,29.74555,35.34191,6.79653,17.368634,3.6725,0.814641,,21-06-2022
